id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,charter,rate_unemployment_normalized,percent_college_normalized,percent_lunch_normalized,income_poverty_ratio_estimate,income_poverty_se
422439005078,0.0201492537313433,0.809103260869565,0.7312,101086.0,24.7191697191697,0.0950035186488389,2016-2017,PA,19034,Regular School,High,No,-1.348724236594345,1.4316419651370724,-1.3470096845546007,611,76
422448003395,0.0559249120062573,0.763176895306859,0.871019108280255,91900.0,22.3260073260073,0.221727515583259,2016-2017,PA,19406,Regular School,High,No,-0.7163890469479476,1.153155661594238,-0.8059999164934009,482,45
422451003401,0.0691525423728814,0.594461538461538,0.667194928684628,53029.0,21.3247863247863,0.224365482233503,2016-2017,PA,19090,Regular School,High,No,-0.4825905213645129,0.1301067984175435,-0.7947379159242408,312,93
422454005081,0.10989010989011,0.561015561015561,0.707414829659319,53348.0,22.3992673992674,0.158119658119658,2016-2017,PA,18073,Regular School,High,No,0.23744647372839106,-0.07270146897278261,-1.0775544211312331,338,54
422457000492,0.0536298234139961,0.94259988745076,0.947176684881603,93661.0,25.4273504273504,0.0403167746580274,2016-2017,PA,15241,Regular School,High,No,-0.7569547653783587,2.2411330192740504,-1.5804781940572006,673,89
422463004126,0.0879689521345408,0.479654747225647,0.234666666666667,37105.0,18.8095238095238,0.367205542725173,2016-2017,PA,16323,Regular School,High,No,-0.1500102528570198,-0.5660536427835731,-0.1849254899759215,258,121
422465006775,0.0799174284871719,0.628336755646817,0.725761772853186,50447.0,21.031746031746,0.235,2016-2017,PA,18403,Regular School,High,No,-0.29232103001668075,0.335517871121708,-0.749337059500239,287,65
422475004310,0.0424403183023873,0.702517162471396,0.660377358490566,66198.0,22.0818070818071,0.391056910569106,2016-2017,PA,18428,Regular School,High,No,-0.9547294026031294,0.7853298046106476,-0.0830992905397853,263,92
422479005287,0.0534007869589657,0.797898949474737,0.892059553349876,92122.0,24.5238095238095,0.116319444444444,2016-2017,PA,19086,Regular School,High,No,-0.7610029874715674,1.3637017476637734,-1.2560077879157345,766,102
422482004135,0.0711909514304724,0.457547169811321,0.639118457300275,40174.0,20.7387057387057,0.387205387205387,2016-2017,PA,16371,Regular School,High,No,-0.4465616167919154,-0.7001086118404355,-0.0995422043690125,228,25
422482004149,0.0959677419354839,0.753095975232198,0.765395894428152,52067.0,22.2771672771673,0.322930800542741,2016-2017,PA,16365,Regular School,High,No,-0.008631547066226625,1.0920274156835097,-0.37394310762163624,266,28
422487005103,0.0590886329494241,0.45380063723259,0.876480541455161,54451.0,21.3492063492064,0.225469728601253,2016-2017,PA,17772,Regular School,High,No,-0.6604702412836941,-0.7228266735936355,-0.7900236701164163,305,31
422496002663,0.0218181818181818,0.589587242026266,0.617903930131004,49824.0,22.9365079365079,0.162123385939742,2016-2017,PA,17543,Regular School,High,No,-1.3192259126169714,0.10055025110535627,-1.0604617164208163,357,133
422497004295,0.0604075691411936,0.503381642512077,0.393051031487514,25610.0,21.5445665445665,0.347477064220183,2016-2017,PA,18431,Regular School,High,No,-0.6371580282547902,-0.42217952424824046,-0.2691502606459032,232,50
422499004286,0.186520376175549,0.415716096324461,0.115702479338843,15492.0,20.8119658119658,0.51487414187643,2016-2017,PA,15301,Regular School,High,No,1.59188735059227,-0.9537620609181491,0.44550092103830113,199,50
422508006148,0.0926517571884984,0.544461778471139,0.730443974630021,65197.0,20.0549450549451,0.248015873015873,2016-2017,PA,16509,Regular School,High,No,-0.0672416172915431,-0.1730795775813049,-0.6937697272523808,315,58
422511002243,0.129695251594614,0.438120450033091,0.518037518037518,38781.0,20.6654456654457,0.264822134387352,2016-2017,PA,17268,Regular School,High,No,0.5875025911995495,-0.8179075126399128,-0.6220204785977234,260,65
422514001327,0.0480334145492517,0.44590780809031,0.719815668202765,44307.0,20.7631257631258,0.325892857142857,2016-2017,PA,18255,Regular School,High,No,-0.8558713592711494,-0.7706868686122811,-0.3612975030559737,277,50
422517004080,0.0652019844082211,0.729166666666667,0.707740916271722,47470.0,21.2271062271062,0.222943722943723,2016-2017,PA,16901,Regular School,High,No,-0.5524166808329528,0.9469259122856004,-0.8008076870978945,298,37
422520000509,0.0514756348661633,0.678045725023489,0.817496229260935,60951.0,21.7155067155067,0.166666666666667,2016-2017,PA,15126,Regular School,High,No,-0.7950300738314,0.6369409636094493,-1.0410655538014932,396,90
422523001566,0.0705187946567257,0.342554922701383,0.678616352201258,48707.0,19.8107448107448,0.311827956989247,2016-2017,PA,16858,Regular School,High,No,-0.45844199583995826,-1.3973936123268524,-0.42134333931417095,252,35
422529000969,0.0312891113892365,0.86497641509434,0.952442159383033,118819.0,24.035409035409,0.0810185185185185,2016-2017,PA,19382,Regular School,High,No,-1.151827118710224,1.7704431743486184,-1.4067144118349113,637,118
422529001453,0.0624601657106437,0.836149889786921,0.743589743589744,54597.0,23.7912087912088,0.083921568627451,2016-2017,PA,19380,Regular School,High,No,-0.6008783592397022,1.5956461404773823,-1.3943207176325703,515,161
422529006734,0.0198889916743756,0.907698851552531,0.975173783515392,120293.0,22.960927960928,0.111613876319759,2016-2017,PA,19380,Regular School,High,No,-1.35332437157679,2.0295016315509575,-1.2760967874842175,537,116
422544007165,0.0746268656716418,0.563420158550396,0.677009873060649,41695.0,20.006105006105,0.369294605809129,2016-2017,PA,15370,Regular School,High,No,-0.38583179131664025,-0.05812057473524326,-0.17600686712739236,311,159
422559000523,0.0658472344161545,0.690129449838188,0.761904761904762,55682.0,22.2039072039072,0.125274725274725,2016-2017,PA,15025,Regular School,High,No,-0.5410118791937889,0.7102137300355167,-1.2177759255840843,533,131
422565006129,0.0767209668943773,0.450772626931567,0.759322033898305,44549.0,20.1282051282051,0.214899713467049,2016-2017,PA,16159,Regular School,High,No,-0.34881852705629485,-0.7411877911236122,-0.8351491520653356,259,62
422568000536,0.0625,0.521156936261382,0.404761904761905,43014.0,19.2490842490842,0.408182683158896,2016-2017,PA,15122,Regular School,High,No,-0.6001742876969514,-0.3143944689759426,-0.009985985397856357,239,127
422574003596,0.0702970297029703,0.350632359354557,0.797898140662894,53798.0,21.8620268620269,0.260598503740648,2016-2017,PA,17024,Regular School,High,No,-0.4623616940608061,-1.3484140022905973,-0.6400519919008589,323,94
422583001732,0.0512820512820513,0.728950403690888,0.628779979144943,75070.0,21.8864468864469,0.23186119873817,2016-2017,PA,17011,Regular School,High,No,-0.798451666005365,0.9456145462330087,-0.7627372219298666,348,84
422583004704,0.00896057347670251,0.665161775771257,0.828681424446583,84634.0,22.2039072039072,0.162995594713656,2016-2017,PA,17339,Regular School,High,No,-1.5464842944623003,0.558815830947065,-1.0567380849233001,381,58
422595006391,0.099009900990099,0.472972972972973,0.330396475770925,43125.0,20.4945054945055,0.419601837672282,2016-2017,PA,18651,Regular School,High,No,0.045138650758013765,-0.6065702956894997,0.038764640246779954,190,65
422598006705,0.1012,0.449230769230769,0.549800796812749,45914.0,21.8131868131868,0.221734357848518,2016-2017,PA,17404,Regular School,High,No,0.08384867705936666,-0.7505372409749841,-0.8059707055118163,318,58
422601004091,0.0647748303516348,0.553782810087494,0.648300117233294,38654.0,21.9352869352869,0.262435677530017,2016-2017,PA,17844,Regular School,High,No,-0.5599666339128974,-0.11655911034554196,-0.63220873419341,394,141
422607006704,0.0830782684739834,0.505335628227194,0.81367144432194,58163.0,21.8131868131868,0.365217391304348,2016-2017,PA,18436,Regular School,High,No,-0.23645314529060507,-0.4103310304187977,-0.1934133010067533,273,56
422625002848,0.105521936459909,0.653543307086614,0.592680986475736,57734.0,20.982905982906,0.320916905444126,2016-2017,PA,18052,Regular School,High,No,0.1602389558912886,0.4883642644629575,-0.3825408234967528,347,122
422630003007,0.0984743411927878,0.414335664335664,0.394444444444444,27143.0,19.981684981685,0.402650356778797,2016-2017,PA,18701,Regular School,High,No,0.03567262490888984,-0.9621326645385787,-0.03360457922492064,121,47
422630003008,0.0973645680819912,0.474335188620903,0.581423401688782,33125.0,18.3943833943834,0.746835443037975,2016-2017,PA,18702,Regular School,High,No,0.01605737184806468,-0.5983101515267253,1.4357895228531932,128,53
422630003009,0.0882352941176471,0.455313159746657,0.35077519379845,40500.0,18.1990231990232,0.642538975501114,2016-2017,PA,18702,Regular School,High,No,-0.14530265510705975,-0.7136551051752134,0.9905273067243898,261,98
422639007452,0.0920096852300242,0.667269439421338,0.702272727272727,58889.0,17.1978021978022,0.703326544467074,2016-2017,PA,19050,Regular School,High,No,-0.07859024686834971,0.5715961903730954,1.2500414428220468,340,95
422640003914,0.108317214700193,0.347897774113768,0.580838323353293,45139.0,20.5921855921856,0.352112676056338,2016-2017,PA,17980,Regular School,High,No,0.2096455323573838,-1.3649958616670015,-0.2493599182879532,250,52
422643000951,0.0670553935860058,0.366331658291457,0.691885964912281,44841.0,20.6898656898657,0.382882882882883,2016-2017,PA,16693,Regular School,High,No,-0.5196576513576334,-1.253217274319998,-0.1179958289194723,255,29
422646006368,0.118621603711067,0.580545229244114,0.350762527233115,39375.0,21.4957264957265,0.45362220717671,2016-2017,PA,17701,Regular School,High,No,0.39177573187212444,0.04572168617459793,0.1840043159214014,266,165
422652002721,0.0191725529767911,0.805054151624549,0.844621513944223,55273.0,21.8376068376068,0.144859813084112,2016-2017,PA,16142,Regular School,High,No,-1.3659874341604568,1.4070891521184588,-1.1341633181100792,374,67
422655003522,0.0794243070362473,0.575807334428024,0.704500978473581,48350.0,21.007326007326,0.296407185628743,2016-2017,PA,18042,Regular School,High,No,-0.30103695758377075,0.016992245084683003,-0.48717765750876235,232,52
422658006980,0.0227983907018328,0.554659498207885,0.790909090909091,51181.0,22.2771672771673,0.218211206896552,2016-2017,PA,19609,Regular School,High,No,-1.3019007088269083,-0.11124308694555715,-0.8210117326690808,378,119
422661004026,0.0701284796573876,0.454504504504505,0.728337236533958,33527.0,21.4468864468864,0.301282051282051,2016-2017,PA,15963,Regular School,High,No,-0.4653408181406329,-0.7185585937589105,-0.4663658933581218,182,59
422670001005,0.0462121212121212,0.408888888888889,0.746,62396.0,21.5201465201465,0.220421393841167,2016-2017,PA,18853,Regular School,High,No,-0.8880627408772201,-0.9951605852506843,-0.8115760081401516,276,55
422673006390,0.0535102739726027,0.652605459057072,0.4521625163827,46587.0,20.2747252747253,0.24780316344464,2016-2017,PA,18643,Regular School,High,No,-0.7590678031906811,0.48267738225854095,-0.6946778264173457,320,144
422676000887,0.0506655216831258,0.818076923076923,0.868237347294939,91250.0,22.2771672771673,0.248421052631579,2016-2017,PA,19610,Regular School,High,No,-0.8093488340704049,1.486056068816953,-0.6920399354590423,487,131
422682004647,0.179794520547945,0.393210749646393,0.262820512820513,23952.0,17.4175824175824,0.707762557077626,2016-2017,PA,17403,Regular School,High,No,1.4730077716021757,-1.0902290059841127,1.2689796566695257,112,31
422685004658,0.062467464862051,0.586721564590839,0.50263435194942,61276.0,23.2783882783883,0.193771626297578,2016-2017,PA,17403,Regular School,High,No,-0.6007493466509212,0.0831734805649454,-0.9253491285153178,396,94
470000101935,0.12125,0.389064143007361,0.713487629688747,28899.0,19.0,0.493958777540867,2016-2017,TN,37813,Regular School,High,No,0.4382326678439707,-1.1153730194718232,0.35620910037426246,129,47
470000101936,0.209003215434084,0.241830065359477,0.463203463203463,23176.0,20.4,0.422644163150492,2016-2017,TN,37813,Regular School,High,No,1.989271804487951,-2.008164633554903,0.051752928504329644,60,22
470006000235,0.0971628449280995,0.502726653033401,0.654310344827586,45303.0,22.0,0.335205992509363,2016-2017,TN,37701,Regular School,High,No,0.012491912680493628,-0.4261512210402903,-0.32153788904093117,201,61
470009000008,0.0473372781065089,0.550588235294118,0.832520325203252,50164.0,19.8,0.420237010027347,2016-2017,TN,37716,Regular School,High,No,-0.8681755792566752,-0.13593023441987548,0.04147631646285156,212,54
470009001871,0.08014440433213,0.569317824583464,0.836262719703978,41790.0,20.0,0.384471468662301,2016-2017,TN,37716,Regular School,High,No,-0.28830922923124624,-0.02235856324237287,-0.11121384251706276,327,191
470014402133,0.210730948678072,0.268280123583934,0.407035175879397,21717.0,18.5,0.5,2016-2017,TN,38556,Regular School,High,No,2.019809510324145,-1.8477779177072369,0.38200027205828885,109,32
470014801028,0.0428432327166504,0.620659722222222,0.420118343195266,17283.0,18.1,0.602876797998749,2016-2017,TN,38104,Regular School,High,No,-0.9476078854923464,0.2889662088162903,0.8212016385759886,238,120
470014801040,0.140769230769231,0.5009269558769,0.264963012777404,51967.0,15.7,0.735849056603774,2016-2017,TN,38128,Regular School,High,No,0.7832353061006152,-0.43706414659992837,1.38888646960059,186,61
470014801053,0.108932461873638,0.613523914238593,0.3632,32523.0,15.2,0.805228758169935,2016-2017,TN,38111,Regular School,High,No,0.2205200335366551,0.24569640586532496,1.6850821165220529,310,158
470014801080,0.357723577235772,0.348794063079777,0.162376237623762,28702.0,14.2,0.882566585956416,2016-2017,TN,38106,Regular School,High,No,4.6179059853464235,-1.3595609835095022,2.015252575829564,108,30
470014801093,0.136096605744125,0.240910352484041,0.551147227533461,30898.0,15.8,0.826352530541012,2016-2017,TN,38122,Regular School,High,No,0.7006466026673444,-2.0137415485984245,1.7752636722456152,111,26
470014801113,0.177664974619289,0.443649373881932,0.432,27292.0,14.2,0.89753320683112,2016-2017,TN,38107,Regular School,High,No,1.4353680217390226,-0.7843814640103678,2.0791480359157366,91,31
470014801115,0.213173119715176,0.296198347107438,0.25498753117207,26201.0,14.7,0.890804597701149,2016-2017,TN,38114,Regular School,High,No,2.0629749127334964,-1.6784886047976888,2.0504222747904466,124,23
470014801122,0.278449144008056,0.337236533957845,0.0394349617422013,23835.0,14.5,0.835489833641405,2016-2017,TN,38109,Regular School,High,No,3.21672942602345,-1.429643027316364,1.8142726235936912,126,38
470014801127,0.164383561643836,0.366220735785953,0.476833976833977,35770.0,15.1,0.827664399092971,2016-2017,TN,38118,Regular School,High,No,1.2006188878986503,-1.2538898813978505,1.780864298158554,154,42
470014801130,0.207692307692308,0.322372662798195,0.413486005089059,41359.0,16.6,0.711077844311377,2016-2017,TN,38117,Regular School,High,No,1.9661014944090975,-1.5197739245661392,1.2831332725653064,162,38
470014801142,0.00738396624472574,0.888853804862646,0.73791170287316,67564.0,17.0,0.607536764705882,2016-2017,TN,38119,Regular School,High,No,-1.5743508462212925,1.91522985479578,0.8410959566876846,295,103
470014801153,0.164436771687527,0.312062937062937,0.228521332554062,22176.0,14.6,0.866983372921615,2016-2017,TN,38118,Regular School,High,No,1.2015593760598993,-1.5822895923176474,1.9487247620488095,101,16
470014801166,0.147548358074674,0.373317954632834,0.231390652048471,24529.0,13.9,0.917316692667707,2016-2017,TN,38127,Regular School,High,No,0.9030564626362646,-1.2108540735805775,2.1636076437470204,114,44
470014801176,0.214754926730672,0.317539484621779,0.364873622812703,32765.0,14.4,0.842857142857143,2016-2017,TN,38109,Regular School,High,No,2.0909333707286364,-1.5490811407636902,1.8457251215140666,135,34
470014801178,0.00173410404624277,0.958849557522124,0.955212355212355,114120.0,22.5,0.363360762234734,2016-2017,TN,38117,Regular School,High,No,-1.6742122284298446,2.339667063858661,-0.2013396171475498,459,108
470014801181,0.119047619047619,0.645809632157755,0.354671280276817,51678.0,16.7,0.708181344450235,2016-2017,TN,38116,Regular School,High,No,0.3993055580617874,0.441469141860686,1.2707675426643097,252,65
470014801186,0.148639896373057,0.515818858560794,0.404330312185297,33843.0,14.9,0.805078416728902,2016-2017,TN,38118,Regular School,High,No,0.9223494151686935,-0.34676327300924836,1.6844402792212192,136,41
470014801571,0.0832579185520362,0.666916729182296,0.847036328871893,66293.0,19.2,0.314578005115089,2016-2017,TN,38002,Regular School,High,No,-0.233277828003567,0.5694574413236331,-0.40960284079210446,442,95
470014801582,0.0202214732787675,0.93595406360424,0.951863354037267,102906.0,20.7,0.254599701640975,2016-2017,TN,38138,Regular School,High,No,-1.3474477552263227,2.2008343608816903,-0.6656620626932807,566,102
470014801859,0.155075593952484,0.572489082969432,0.412151067323481,37083.0,15.5,0.762050497322112,2016-2017,TN,38115,Regular School,High,No,1.0361004471726913,-0.003128824187981099,1.500745594224264,159,42
470014801974,0.0883757961783439,0.60782967032967,0.38135593220339,33831.0,17.7,0.560606060606061,2016-2017,TN,38104,Regular School,High,No,-0.14281927949692552,0.21116789662585267,0.6407395131237057,271,183
470014802081,0.328753680078508,0.393081761006289,0.0,19974.0,19.8,0.735294117647059,2016-2017,TN,38126,Regular School,High,No,4.105862705186286,-1.0910111617053733,1.386517325606372,80,22
470014802083,0.356828193832599,0.446550416982563,0.38353765323993,19227.0,15.2,0.670926517571885,2016-2017,TN,38106,Regular School,High,Yes,4.602080072942496,-0.7667902446832017,1.111719329727603,131,51
470014802137,0.126987492050032,0.689655172413793,0.776880363452802,71000.0,16.3,0.531926707384786,2016-2017,TN,38125,Regular School,High,No,0.5396429087310174,0.707337827160223,0.5183016906928312,317,52
470014802150,0.0506535947712418,0.271878646441074,0.1415313225058,20893.0,15.0,0.890243902439024,2016-2017,TN,38108,Regular School,High,No,-0.8095596423811873,-1.8259573508842202,2.048028555991692,186,110
470014802178,0.132116336633663,0.429139449020165,0.215153267784847,31215.0,16.1,0.732919254658385,2016-2017,TN,38127,Regular School,High,Yes,0.6302952983400525,-0.8723661170506917,1.3763785665255286,106,47
470014802179,0.314928425357873,0.250269687162891,0.0,13039.0,16.0,0.65374677002584,2016-2017,TN,38107,Regular School,High,Yes,3.861501161968714,-1.9569888209136166,1.0383755948385776,96,14
470018000034,0.0673449612403101,0.491228070175439,0.674170616113744,60679.0,19.4,0.345454545454545,2016-2017,TN,37183,Regular School,High,No,-0.514539539590327,-0.49587582904835686,-0.27778479265852174,433,83
470018000036,0.0820678513731826,0.385124404446797,0.587026591458501,28841.0,17.7,0.564516129032258,2016-2017,TN,37160,Regular School,High,No,-0.2543122796815677,-1.1392626352777724,0.6574323673859886,229,96
470018000039,0.0812407680945347,0.377318494965554,0.714285714285714,42930.0,18.9,0.428571428571429,2016-2017,TN,37180,Regular School,High,No,-0.2689309865642836,-1.1865957706257735,0.07705759508833705,225,48
470024000052,0.134938001458789,0.310614525139665,0.48974358974359,30167.0,18.6,0.466329966329966,2016-2017,TN,38320,Regular School,High,No,0.6801682580101119,-1.5910724097162645,0.23825624924416783,170,27
470027000055,0.0963529941467807,0.366770079283006,0.659109991603694,31009.0,19.2,0.644991212653779,2016-2017,TN,37367,Regular School,High,No,-0.0018222096049820232,-1.250558796127001,1.0009963913909734,197,96
470030000072,0.0868347338935574,0.62198649951784,0.731182795698925,50091.0,18.7,0.40586319218241,2016-2017,TN,37804,Regular School,High,No,-0.1700575738874631,0.297011463435377,-0.01988835042393838,277,31
470030001830,0.0386111942532176,0.494655729555058,0.6535654126895,38965.0,20.7,0.355981416957027,2016-2017,TN,37801,Regular School,High,No,-1.022409216156948,-0.47509133676950016,-0.23284349939332363,334,107
470033000090,0.161122661122661,0.276238455079765,0.31635581061693,22428.0,17.7,0.464557703573521,2016-2017,TN,37311,Regular School,High,No,1.1429824320260522,-1.799520532358151,0.23069010955474506,165,51
470033001388,0.170358306188925,0.605216360403082,0.656765676567657,47825.0,20.0,0.285061969993477,2016-2017,TN,37312,Regular School,High,No,1.3062225694850438,0.1953214212396478,-0.5356126234814339,280,52
470036000116,0.0636515912897822,0.498913830557567,0.577817531305903,42049.0,21.3,0.358311800172265,2016-2017,TN,37620,Regular School,High,No,-0.5798198978203525,-0.4492712485963636,-0.22289463324903638,168,74
470042000117,0.208421052631579,0.27171276079573,0.442056074766355,26111.0,17.7,0.570980392156863,2016-2017,TN,37757,Regular School,High,No,1.9789820699623613,-1.8269632410655279,0.6850295832119616,169,38
470042000125,0.126567844925884,0.291149068322981,0.77751756440281,25536.0,16.0,0.712158808933002,2016-2017,TN,37762,Regular School,High,No,0.5322256407720718,-1.7091062024893846,1.2877481240013002,138,44
470045000140,0.172648281072913,0.405258095543443,0.56935817805383,30398.0,18.6,0.445705024311183,2016-2017,TN,37190,Regular School,High,No,1.3466979030603143,-1.0171768324610286,0.15020429880235905,169,36
470051000153,0.14,0.318161333934205,0.728382502543235,32010.0,18.2,0.514469453376206,2016-2017,TN,37687,Regular School,High,No,0.7696391430166057,-1.545310397874364,0.4437732259139394,154,36
470051000155,0.0955882352941176,0.336396120469627,0.713780918727915,29797.0,18.4,0.618101545253863,2016-2017,TN,37658,Regular School,High,No,-0.015339331509949775,-1.4347390901751114,0.8861990911543041,191,115
470051000157,0.0814432989690722,0.642714570858283,0.63573883161512,31754.0,18.5,0.476785714285714,2016-2017,TN,37643,Regular School,High,No,-0.26535125092459827,0.4227014433945055,0.28289390204305265,208,54
470051000167,0.05141065830721,0.465341959334566,0.613333333333333,36205.0,17.5,0.551495016611296,2016-2017,TN,37643,Regular School,High,No,-0.7961785352912166,-0.6528429052114387,0.6018426670831403,183,22
470057000228,0.0657181571815718,0.512674599068805,0.634328358208955,35024.0,19.6,0.527386541471048,2016-2017,TN,37015,Regular School,High,No,-0.5432933208651535,-0.36582929734134895,0.4989188258261093,151,36
470057000891,0.0934887256143907,0.615058823529412,0.806774014436424,64317.0,21.2,0.272569444444444,2016-2017,TN,37082,Regular School,High,No,-0.05244819031256945,0.25500372224963835,-0.5889456820439612,355,54
470057001834,0.0324786324786325,0.615871675812579,0.762857142857143,66386.0,21.2,0.336,2016-2017,TN,37146,Regular School,High,No,-1.1308023191699446,0.2599326606686048,-0.3181481142647245,316,43
470060000894,0.19368520263902,0.49155069582505,0.544378698224852,36188.0,19.7,0.389024390243902,2016-2017,TN,38340,Regular School,High,No,1.7185257443780053,-0.49391950562743214,-0.09177652118527505,332,172
470063001690,0.0999346832135859,0.496565260058881,0.534731323722149,34180.0,18.6,0.55475763016158,2016-2017,TN,37724,Regular School,High,No,0.06148418766404595,-0.463512408522154,0.615771408622329,176,54
470063001691,0.0477178423236514,0.353230337078652,0.72982158028887,28609.0,17.1,0.595959595959596,2016-2017,TN,37825,Regular School,High,No,-0.8614491021484071,-1.3326604976488683,0.7916707370785298,189,23
470066001694,0.0673316708229426,0.320568495854718,0.65625,26809.0,18.4,0.593869731800766,2016-2017,TN,38551,Regular School,High,No,-0.514774447876905,-1.5307139538261745,0.7827486942831691,174,38
470069000265,0.10078594544614,0.627712219261515,0.655723905723906,41466.0,18.9,0.456366237482117,2016-2017,TN,37312,Regular School,High,No,0.0765302578474243,0.33173083447642215,0.19571912317964643,221,33
470075000275,0.109195402298851,0.392572944297082,0.424281984334204,27837.0,18.2,0.59289843104872,2016-2017,TN,37821,Regular School,High,No,0.2251675087100008,-1.0940965023978437,0.7786020195625634,168,84
470075001392,0.144640234948605,0.326053988474371,0.710831721470019,34881.0,18.4,0.665853658536585,2016-2017,TN,37722,Regular School,High,No,0.8516553514587418,-1.4974512616004443,1.0900622927299843,192,56
470078000285,0.0732155997056659,0.559483344663494,0.503174603174603,48375.0,20.0,0.434426229508197,2016-2017,TN,37355,Regular School,High,No,-0.4107759342134495,-0.08199245603189202,0.10205289647931617,261,83
470085001897,0.0946115288220551,0.382905138339921,0.644320297951583,35217.0,19.1,0.463078848560701,2016-2017,TN,38001,Regular School,High,No,-0.03260263013312474,-1.1527197248408025,0.22437658546430825,169,39
470090000303,0.145527369826435,0.490575916230367,0.643518518518518,21980.0,19.6,0.5,2016-2017,TN,38555,Regular School,High,No,0.8673354710781734,-0.49983033185472436,0.38200027205828885,171,51
470090002100,0.0482456140350877,0.451821862348178,0.652495378927911,37183.0,19.8,0.435261707988981,2016-2017,TN,38571,Regular School,High,No,-0.8521207308106505,-0.7348254829126726,0.10561971910205116,250,116
470096001245,0.0524017467248908,0.395203336809176,0.768878718535469,29063.0,18.6,0.427586206896552,2016-2017,TN,38329,Regular School,High,No,-0.7786610356065223,-1.0781464423705671,0.0728514891990958,195,91
470099000322,0.092896174863388,0.315148158404874,0.608915054667788,34277.0,17.7,0.5238678090575279,2016-2017,TN,37166,Regular School,High,No,-0.06292153195260694,-1.563581560959181,0.4838966622820327,171,34
470102000329,0.0972549019607843,0.443734015345269,0.781501340482574,39638.0,21.2,0.358747447243022,2016-2017,TN,37055,Regular School,High,No,0.014119021838729548,-0.7838682187761242,-0.22103476987344578,293,109
470102001727,0.0675324675324675,0.481779957953749,0.687410586552217,42360.0,20.6,0.416574585635359,2016-2017,TN,37036,Regular School,High,No,-0.5112253636246431,-0.5531668821469051,0.02584070348675133,253,70
470105002028,0.0741361959074136,0.492165640738668,0.810574948665298,48848.0,21.3,0.481818181818182,2016-2017,TN,38059,Regular School,High,No,-0.39450438529192844,-0.49019062933213475,0.304378499738665,234,65
470108000347,0.0657578187650361,0.639901173563928,0.756818181818182,47332.0,21.7,0.547995139732685,2016-2017,TN,38024,Regular School,High,No,-0.5425923019011178,0.4056416869059892,0.586901001541136,223,138
470111000351,0.0329835082458771,0.621026894865526,0.745762711864407,43750.0,21.4,0.343301435406699,2016-2017,TN,37643,Regular School,High,No,-1.1218786339207387,0.29119265436544156,-0.2869768446437367,199,83
470117001921,0.126859142607174,0.473597359735974,0.821428571428571,53641.0,16.6,0.694196428571429,2016-2017,TN,38068,Regular School,High,No,0.5373743307871272,-0.6027841663174334,1.2110631750703522,274,146
470123000377,0.0471535365152386,0.342750311591192,0.734962406015038,31453.0,17.4,0.562913907284768,2016-2017,TN,38553,Regular School,High,No,-0.8714232140889687,-1.396208821651397,0.6505921663430814,162,45
470129000388,0.066219614417435,0.554126473740622,0.567328918322296,32743.0,18.8,0.426630434782609,2016-2017,TN,37398,Regular School,High,No,-0.5344300581991676,-0.1144752175913686,0.06877110930110947,191,46
470139000425,0.1454898157129,0.414364640883978,0.719923002887392,48430.0,18.7,0.489177489177489,2016-2017,TN,38316,Regular School,High,No,0.8666717016704475,-0.961956957801707,0.3357968361537496,206,25
470140000416,0.134602311352821,0.481578947368421,0.684460260972717,38472.0,19.2,0.466666666666667,2016-2017,TN,38330,Regular School,High,No,0.6742349313557553,-0.5543857614158197,0.23969368947231195,216,82
470140002207,0.0758761483497788,0.651028277634961,0.692932187201528,67962.0,20.0,0.209160305343511,2016-2017,TN,38355,Regular School,High,No,-0.3637507049776743,0.47311373795796074,-0.8596518187491425,325,52
470141000429,0.0995121951219512,0.494067796610169,0.41981981981982,31250.0,18.3,0.470923603192702,2016-2017,TN,38478,Regular School,High,No,0.05401670557065563,-0.4786564190604043,0.2578673921514759,236,81
470144000437,0.124936772888214,0.359533659270402,0.733183856502242,36466.0,18.1,0.463282937365011,2016-2017,TN,37861,Regular School,High,No,0.5033964229183727,-1.2944386859354367,0.22524788087287093,174,31
470147000445,0.0990187332738626,0.564609053497942,0.740740740740741,45743.0,18.5,0.520900321543408,2016-2017,TN,37616,Regular School,High,No,0.045294761479604054,-0.05091140511804833,0.4712278720720038,256,132
470147000453,0.140661029976941,0.298224127372933,0.702791461412151,29613.0,18.6,0.537128712871287,2016-2017,TN,37745,Regular School,High,No,0.7813228557974835,-1.6662047662875967,0.5405100793941555,226,55
470147000455,0.0592447916666667,0.429601923590703,0.571428571428571,42228.0,19.9,0.523529411764706,2016-2017,TN,37743,Regular School,High,No,-0.6577101340810888,-0.8695617838086929,0.4824519774130977,293,75
470147000458,0.0478850758180367,0.370835952231301,0.575438596491228,35088.0,18.7,0.602782071097372,2016-2017,TN,37818,Regular School,High,No,-0.8584932481268052,-1.225904332091533,0.8207972307275709,166,28
470150000467,0.142532909668634,0.306084243369735,0.607652769845802,21283.0,21.3,0.334862385321101,2016-2017,TN,37745,Regular School,High,No,0.8144083518279484,-1.6185429358216392,-0.3230048159823374,210,76
470153000469,0.111696522655427,0.32605583392985,0.497965825874695,25317.0,17.6,0.618852459016393,2016-2017,TN,37313,Regular School,High,No,0.26937484104895415,-1.4974400712075535,0.8894048902951768,205,51
